question_id,exam,year,session,exam_date,shift,paper,paper_number,subject,original_question_number,question_type,question_text,image_required,section,source_pdf,extraction_method
JM_2026_S2_0406_SHIFT1_CHE_Q072,JEE_MAIN,2026,Session 2,2026-04-06,Shift 1,Paper 1 (B.E./B.Tech),1,Chemistry,72,NUMERICAL,[Image-based question — see question card image. NTA Question ID: 6952782207],True,B,JEE_Main_2026_Session-2_2026-04-06_Shift-1_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT1_CHE_Q073,JEE_MAIN,2026,Session 2,2026-04-06,Shift 1,Paper 1 (B.E./B.Tech),1,Chemistry,73,NUMERICAL,[Image-based question — see question card image. NTA Question ID: 6952782208],True,B,JEE_Main_2026_Session-2_2026-04-06_Shift-1_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT1_CHE_Q074,JEE_MAIN,2026,Session 2,2026-04-06,Shift 1,Paper 1 (B.E./B.Tech),1,Chemistry,74,NUMERICAL,[Image-based question — see question card image. NTA Question ID: 6952782209],True,B,JEE_Main_2026_Session-2_2026-04-06_Shift-1_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT1_CHE_Q075,JEE_MAIN,2026,Session 2,2026-04-06,Shift 1,Paper 1 (B.E./B.Tech),1,Chemistry,75,NUMERICAL,[Image-based question — see question card image. NTA Question ID: 6952782210],True,B,JEE_Main_2026_Session-2_2026-04-06_Shift-1_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_MAT_Q001,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,1,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211201],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_MAT_Q002,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,2,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211202],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_MAT_Q003,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,3,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211203],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_MAT_Q004,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,4,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211204],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_MAT_Q005,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,5,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211205],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_MAT_Q006,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,6,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211206],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_MAT_Q007,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,7,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211207],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_MAT_Q008,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,8,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211208],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_MAT_Q009,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,9,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211209],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_MAT_Q010,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,10,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211210],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_MAT_Q011,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,11,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211211],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_MAT_Q012,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,12,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211212],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_MAT_Q013,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,13,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211213],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_MAT_Q014,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,14,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211214],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_MAT_Q015,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,15,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211215],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_MAT_Q016,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,16,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211216],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_MAT_Q017,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,17,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211217],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_MAT_Q018,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,18,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211218],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_MAT_Q019,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,19,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211219],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_MAT_Q020,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,20,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211220],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_MAT_Q021,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,21,NUMERICAL,[Image-based question — see question card image. NTA Question ID: 6911211221],True,B,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_MAT_Q022,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,22,NUMERICAL,[Image-based question — see question card image. NTA Question ID: 6911211222],True,B,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_MAT_Q023,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,23,NUMERICAL,[Image-based question — see question card image. NTA Question ID: 6911211223],True,B,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_MAT_Q024,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,24,NUMERICAL,[Image-based question — see question card image. NTA Question ID: 6911211224],True,B,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_MAT_Q025,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,25,NUMERICAL,[Image-based question — see question card image. NTA Question ID: 6911211225],True,B,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_PHY_Q026,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,26,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211226],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_PHY_Q027,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,27,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211227],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_PHY_Q028,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,28,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211228],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_PHY_Q029,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,29,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211229],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_PHY_Q030,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,30,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211230],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_PHY_Q031,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,31,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211231],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_PHY_Q032,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,32,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211232],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_PHY_Q033,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,33,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211233],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_PHY_Q034,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,34,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211234],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_PHY_Q035,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,35,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211235],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_PHY_Q036,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,36,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211236],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_PHY_Q037,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,37,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211237],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_PHY_Q038,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,38,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211238],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_PHY_Q039,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,39,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211239],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_PHY_Q040,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,40,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211240],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_PHY_Q041,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,41,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211241],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_PHY_Q042,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,42,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211242],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_PHY_Q043,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,43,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211243],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_PHY_Q044,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,44,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211244],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_PHY_Q045,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,45,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211245],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_PHY_Q046,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,46,NUMERICAL,[Image-based question — see question card image. NTA Question ID: 6911211246],True,B,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_PHY_Q047,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,47,NUMERICAL,[Image-based question — see question card image. NTA Question ID: 6911211247],True,B,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_PHY_Q048,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,48,NUMERICAL,[Image-based question — see question card image. NTA Question ID: 6911211248],True,B,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_PHY_Q049,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,49,NUMERICAL,[Image-based question — see question card image. NTA Question ID: 6911211249],True,B,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_PHY_Q050,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,50,NUMERICAL,[Image-based question — see question card image. NTA Question ID: 6911211250],True,B,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_CHE_Q051,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,51,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211251],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_CHE_Q052,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,52,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211252],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_CHE_Q053,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,53,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211253],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_CHE_Q054,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,54,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211254],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_CHE_Q055,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,55,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211255],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_CHE_Q056,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,56,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211256],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_CHE_Q057,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,57,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211257],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_CHE_Q058,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,58,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211258],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_CHE_Q059,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,59,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211259],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_CHE_Q060,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,60,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211260],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_CHE_Q061,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,61,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211261],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_CHE_Q062,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,62,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211262],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_CHE_Q063,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,63,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211263],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_CHE_Q064,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,64,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211264],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_CHE_Q065,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,65,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211265],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_CHE_Q066,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,66,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211266],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_CHE_Q067,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,67,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211267],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_CHE_Q068,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,68,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211268],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_CHE_Q069,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,69,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211269],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_CHE_Q070,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,70,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 6911211270],True,A,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_CHE_Q071,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,71,NUMERICAL,[Image-based question — see question card image. NTA Question ID: 6911211271],True,B,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0406_SHIFT2_CHE_Q072,JEE_MAIN,2026,Session 2,2026-04-06,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,72,NUMERICAL,[Image-based question — see question card image. NTA Question ID: 6911211272],True,B,JEE_Main_2026_Session-2_2026-04-06_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
