question_id,exam,year,paper,subject,has_diagram_asset,image_required,classification,audit_reason
JA_2020_P1_CHE_Q015,JEE_ADVANCED,2020,Paper 1,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P1_CHE_Q016,JEE_ADVANCED,2020,Paper 1,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P1_CHE_Q017,JEE_ADVANCED,2020,Paper 1,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P1_CHE_Q018,JEE_ADVANCED,2020,Paper 1,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P1_MAT_Q001,JEE_ADVANCED,2020,Paper 1,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P1_MAT_Q002,JEE_ADVANCED,2020,Paper 1,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P1_MAT_Q003,JEE_ADVANCED,2020,Paper 1,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P1_MAT_Q004,JEE_ADVANCED,2020,Paper 1,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P1_MAT_Q005,JEE_ADVANCED,2020,Paper 1,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P1_MAT_Q006,JEE_ADVANCED,2020,Paper 1,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P1_MAT_Q007,JEE_ADVANCED,2020,Paper 1,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P1_MAT_Q008,JEE_ADVANCED,2020,Paper 1,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P1_MAT_Q009,JEE_ADVANCED,2020,Paper 1,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P1_MAT_Q010,JEE_ADVANCED,2020,Paper 1,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P1_MAT_Q011,JEE_ADVANCED,2020,Paper 1,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P1_MAT_Q012,JEE_ADVANCED,2020,Paper 1,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P1_MAT_Q013,JEE_ADVANCED,2020,Paper 1,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P1_MAT_Q014,JEE_ADVANCED,2020,Paper 1,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P1_MAT_Q015,JEE_ADVANCED,2020,Paper 1,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P1_MAT_Q016,JEE_ADVANCED,2020,Paper 1,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P1_MAT_Q017,JEE_ADVANCED,2020,Paper 1,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P1_MAT_Q018,JEE_ADVANCED,2020,Paper 1,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P2_PHY_Q001,JEE_ADVANCED,2020,Paper 2,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_FIGURE
JA_2020_P2_PHY_Q002,JEE_ADVANCED,2020,Paper 2,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_FIGURE
JA_2020_P2_PHY_Q003,JEE_ADVANCED,2020,Paper 2,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_FIGURE
JA_2020_P2_PHY_Q004,JEE_ADVANCED,2020,Paper 2,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_FIGURE
JA_2020_P2_PHY_Q005,JEE_ADVANCED,2020,Paper 2,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_FIGURE
JA_2020_P2_PHY_Q006,JEE_ADVANCED,2020,Paper 2,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_FIGURE
JA_2020_P2_PHY_Q007,JEE_ADVANCED,2020,Paper 2,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_FIGURE
JA_2020_P2_PHY_Q008,JEE_ADVANCED,2020,Paper 2,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_FIGURE
JA_2020_P2_PHY_Q009,JEE_ADVANCED,2020,Paper 2,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_FIGURE
JA_2020_P2_PHY_Q010,JEE_ADVANCED,2020,Paper 2,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_FIGURE
JA_2020_P2_PHY_Q011,JEE_ADVANCED,2020,Paper 2,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_RAY
JA_2020_P2_PHY_Q012,JEE_ADVANCED,2020,Paper 2,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_RAY
JA_2020_P2_PHY_Q013,JEE_ADVANCED,2020,Paper 2,Physics,True,False,UNNECESSARY_EXTRACTION_ARTIFACT,EXTRACTION_ARTIFACT_TEXT_SELF_CONTAINED
JA_2020_P2_PHY_Q014,JEE_ADVANCED,2020,Paper 2,Physics,True,False,UNNECESSARY_EXTRACTION_ARTIFACT,EXTRACTION_ARTIFACT_TEXT_SELF_CONTAINED
JA_2020_P2_PHY_Q015,JEE_ADVANCED,2020,Paper 2,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_FIGURE
JA_2020_P2_PHY_Q016,JEE_ADVANCED,2020,Paper 2,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_FIGURE
JA_2020_P2_PHY_Q017,JEE_ADVANCED,2020,Paper 2,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_FIGURE
JA_2020_P2_PHY_Q018,JEE_ADVANCED,2020,Paper 2,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_FIGURE
JA_2020_P2_CHE_Q001,JEE_ADVANCED,2020,Paper 2,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P2_CHE_Q002,JEE_ADVANCED,2020,Paper 2,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P2_CHE_Q003,JEE_ADVANCED,2020,Paper 2,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P2_CHE_Q004,JEE_ADVANCED,2020,Paper 2,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P2_CHE_Q005,JEE_ADVANCED,2020,Paper 2,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P2_CHE_Q006,JEE_ADVANCED,2020,Paper 2,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P2_CHE_Q007,JEE_ADVANCED,2020,Paper 2,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P2_CHE_Q008,JEE_ADVANCED,2020,Paper 2,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P2_CHE_Q009,JEE_ADVANCED,2020,Paper 2,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P2_CHE_Q010,JEE_ADVANCED,2020,Paper 2,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P2_CHE_Q011,JEE_ADVANCED,2020,Paper 2,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P2_CHE_Q012,JEE_ADVANCED,2020,Paper 2,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P2_CHE_Q013,JEE_ADVANCED,2020,Paper 2,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P2_CHE_Q014,JEE_ADVANCED,2020,Paper 2,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P2_CHE_Q015,JEE_ADVANCED,2020,Paper 2,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P2_CHE_Q016,JEE_ADVANCED,2020,Paper 2,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P2_CHE_Q017,JEE_ADVANCED,2020,Paper 2,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P2_CHE_Q018,JEE_ADVANCED,2020,Paper 2,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P2_MAT_Q001,JEE_ADVANCED,2020,Paper 2,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P2_MAT_Q002,JEE_ADVANCED,2020,Paper 2,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P2_MAT_Q003,JEE_ADVANCED,2020,Paper 2,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P2_MAT_Q004,JEE_ADVANCED,2020,Paper 2,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P2_MAT_Q005,JEE_ADVANCED,2020,Paper 2,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P2_MAT_Q006,JEE_ADVANCED,2020,Paper 2,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P2_MAT_Q007,JEE_ADVANCED,2020,Paper 2,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P2_MAT_Q008,JEE_ADVANCED,2020,Paper 2,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P2_MAT_Q009,JEE_ADVANCED,2020,Paper 2,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P2_MAT_Q010,JEE_ADVANCED,2020,Paper 2,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P2_MAT_Q011,JEE_ADVANCED,2020,Paper 2,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P2_MAT_Q012,JEE_ADVANCED,2020,Paper 2,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P2_MAT_Q013,JEE_ADVANCED,2020,Paper 2,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P2_MAT_Q014,JEE_ADVANCED,2020,Paper 2,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P2_MAT_Q015,JEE_ADVANCED,2020,Paper 2,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P2_MAT_Q016,JEE_ADVANCED,2020,Paper 2,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P2_MAT_Q017,JEE_ADVANCED,2020,Paper 2,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2020_P2_MAT_Q018,JEE_ADVANCED,2020,Paper 2,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_PHY_Q001,JEE_ADVANCED,2021,Paper 1,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_FIGURE
JA_2021_P1_PHY_Q002,JEE_ADVANCED,2021,Paper 1,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_FIGURE
JA_2021_P1_PHY_Q003,JEE_ADVANCED,2021,Paper 1,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_FIGURE
JA_2021_P1_PHY_Q004,JEE_ADVANCED,2021,Paper 1,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_FIGURE
JA_2021_P1_PHY_Q005,JEE_ADVANCED,2021,Paper 1,Physics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_PHY_Q006,JEE_ADVANCED,2021,Paper 1,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_CIRCUIT
JA_2021_P1_PHY_Q007,JEE_ADVANCED,2021,Paper 1,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_FIGURE
JA_2021_P1_PHY_Q008,JEE_ADVANCED,2021,Paper 1,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_SCHEME
JA_2021_P1_PHY_Q009,JEE_ADVANCED,2021,Paper 1,Physics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_PHY_Q010,JEE_ADVANCED,2021,Paper 1,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_FIGURE
JA_2021_P1_PHY_Q011,JEE_ADVANCED,2021,Paper 1,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_FIGURE
JA_2021_P1_PHY_Q012,JEE_ADVANCED,2021,Paper 1,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_RAY
JA_2021_P1_PHY_Q013,JEE_ADVANCED,2021,Paper 1,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_RAY
JA_2021_P1_PHY_Q014,JEE_ADVANCED,2021,Paper 1,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_FIGURE
JA_2021_P1_PHY_Q015,JEE_ADVANCED,2021,Paper 1,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_FIGURE
JA_2021_P1_PHY_Q016,JEE_ADVANCED,2021,Paper 1,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_FIGURE
JA_2021_P1_PHY_Q017,JEE_ADVANCED,2021,Paper 1,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_FIGURE
JA_2021_P1_PHY_Q018,JEE_ADVANCED,2021,Paper 1,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_FIGURE
JA_2021_P1_PHY_Q019,JEE_ADVANCED,2021,Paper 1,Physics,True,False,UNNECESSARY_EXTRACTION_ARTIFACT,EXTRACTION_ARTIFACT_TEXT_SELF_CONTAINED
JA_2021_P1_CHE_Q001,JEE_ADVANCED,2021,Paper 1,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_CHE_Q002,JEE_ADVANCED,2021,Paper 1,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_CHE_Q003,JEE_ADVANCED,2021,Paper 1,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_CHE_Q004,JEE_ADVANCED,2021,Paper 1,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_CHE_Q005,JEE_ADVANCED,2021,Paper 1,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_CHE_Q006,JEE_ADVANCED,2021,Paper 1,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_CHE_Q007,JEE_ADVANCED,2021,Paper 1,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_CHE_Q008,JEE_ADVANCED,2021,Paper 1,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_CHE_Q009,JEE_ADVANCED,2021,Paper 1,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_CHE_Q010,JEE_ADVANCED,2021,Paper 1,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_CHE_Q011,JEE_ADVANCED,2021,Paper 1,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_CHE_Q012,JEE_ADVANCED,2021,Paper 1,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_CHE_Q013,JEE_ADVANCED,2021,Paper 1,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_CHE_Q014,JEE_ADVANCED,2021,Paper 1,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_CHE_Q015,JEE_ADVANCED,2021,Paper 1,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_CHE_Q016,JEE_ADVANCED,2021,Paper 1,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_CHE_Q017,JEE_ADVANCED,2021,Paper 1,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_CHE_Q018,JEE_ADVANCED,2021,Paper 1,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_CHE_Q019,JEE_ADVANCED,2021,Paper 1,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_MAT_Q001,JEE_ADVANCED,2021,Paper 1,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_MAT_Q002,JEE_ADVANCED,2021,Paper 1,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_MAT_Q003,JEE_ADVANCED,2021,Paper 1,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_MAT_Q004,JEE_ADVANCED,2021,Paper 1,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_MAT_Q005,JEE_ADVANCED,2021,Paper 1,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_MAT_Q006,JEE_ADVANCED,2021,Paper 1,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_MAT_Q007,JEE_ADVANCED,2021,Paper 1,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_MAT_Q008,JEE_ADVANCED,2021,Paper 1,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_MAT_Q009,JEE_ADVANCED,2021,Paper 1,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_MAT_Q010,JEE_ADVANCED,2021,Paper 1,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_MAT_Q011,JEE_ADVANCED,2021,Paper 1,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_MAT_Q012,JEE_ADVANCED,2021,Paper 1,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_MAT_Q013,JEE_ADVANCED,2021,Paper 1,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_MAT_Q014,JEE_ADVANCED,2021,Paper 1,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_MAT_Q015,JEE_ADVANCED,2021,Paper 1,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_MAT_Q016,JEE_ADVANCED,2021,Paper 1,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_MAT_Q017,JEE_ADVANCED,2021,Paper 1,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_MAT_Q018,JEE_ADVANCED,2021,Paper 1,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P1_MAT_Q019,JEE_ADVANCED,2021,Paper 1,Mathematics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P2_PHY_Q001,JEE_ADVANCED,2021,Paper 2,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_SCHEME
JA_2021_P2_PHY_Q002,JEE_ADVANCED,2021,Paper 2,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_SCHEME
JA_2021_P2_PHY_Q003,JEE_ADVANCED,2021,Paper 2,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_FIGURE
JA_2021_P2_PHY_Q004,JEE_ADVANCED,2021,Paper 2,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_FIGURE
JA_2021_P2_PHY_Q005,JEE_ADVANCED,2021,Paper 2,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_FIGURE
JA_2021_P2_PHY_Q006,JEE_ADVANCED,2021,Paper 2,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_FIGURE
JA_2021_P2_PHY_Q007,JEE_ADVANCED,2021,Paper 2,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_FIGURE
JA_2021_P2_PHY_Q008,JEE_ADVANCED,2021,Paper 2,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_FIGURE
JA_2021_P2_PHY_Q009,JEE_ADVANCED,2021,Paper 2,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_FIGURE
JA_2021_P2_PHY_Q010,JEE_ADVANCED,2021,Paper 2,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_CIRCUIT
JA_2021_P2_PHY_Q011,JEE_ADVANCED,2021,Paper 2,Physics,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P2_PHY_Q012,JEE_ADVANCED,2021,Paper 2,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_FIGURE
JA_2021_P2_PHY_Q013,JEE_ADVANCED,2021,Paper 2,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_FIGURE
JA_2021_P2_PHY_Q014,JEE_ADVANCED,2021,Paper 2,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_FIGURE
JA_2021_P2_PHY_Q015,JEE_ADVANCED,2021,Paper 2,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_FIGURE
JA_2021_P2_PHY_Q016,JEE_ADVANCED,2021,Paper 2,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_FIGURE
JA_2021_P2_PHY_Q017,JEE_ADVANCED,2021,Paper 2,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_REACTION
JA_2021_P2_PHY_Q018,JEE_ADVANCED,2021,Paper 2,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_REACTION
JA_2021_P2_PHY_Q019,JEE_ADVANCED,2021,Paper 2,Physics,True,True,GENUINE_DIAGRAM_REQUIRED,TEXT_TRIGGER_REACTION
JA_2021_P2_CHE_Q001,JEE_ADVANCED,2021,Paper 2,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P2_CHE_Q002,JEE_ADVANCED,2021,Paper 2,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P2_CHE_Q003,JEE_ADVANCED,2021,Paper 2,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P2_CHE_Q004,JEE_ADVANCED,2021,Paper 2,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P2_CHE_Q005,JEE_ADVANCED,2021,Paper 2,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P2_CHE_Q006,JEE_ADVANCED,2021,Paper 2,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P2_CHE_Q007,JEE_ADVANCED,2021,Paper 2,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P2_CHE_Q008,JEE_ADVANCED,2021,Paper 2,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P2_CHE_Q009,JEE_ADVANCED,2021,Paper 2,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P2_CHE_Q010,JEE_ADVANCED,2021,Paper 2,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
JA_2021_P2_CHE_Q011,JEE_ADVANCED,2021,Paper 2,Chemistry,False,False,UNNECESSARY_EXTRACTION_ARTIFACT,NO_IMAGE_ASSET
